kingdom_number,kvk_number,opponent_kingdom,prep_result,battle_result,overall_result,kvk_date,order_index
779,9,783.0,W,L,Preparation,"Jan 3, 2026",3
780,7,767.0,L,W,Battle,"Nov 8, 2025",1
780,8,762.0,L,L,Loss,"Dec 6, 2025",2
780,9,789.0,W,W,Win,"Jan 3, 2026",3
781,7,768.0,W,W,Win,"Nov 8, 2025",1
781,8,792.0,W,W,Win,"Dec 6, 2025",2
781,9,814.0,L,W,Battle,"Jan 3, 2026",3
782,7,796.0,W,W,Win,"Nov 8, 2025",1
782,8,774.0,L,L,Loss,"Dec 6, 2025",2
782,9,813.0,L,L,Loss,"Jan 3, 2026",3
783,7,788.0,L,L,Loss,"Nov 8, 2025",1
783,8,778.0,W,W,Win,"Dec 6, 2025",2
783,9,779.0,L,W,Battle,"Jan 3, 2026",3
784,7,791.0,L,W,Battle,"Nov 8, 2025",1
784,8,790.0,L,L,Loss,"Dec 6, 2025",2
784,9,811.0,L,L,Loss,"Jan 3, 2026",3
785,7,786.0,L,W,Battle,"Nov 8, 2025",1
785,8,754.0,L,W,Battle,"Dec 6, 2025",2
785,9,774.0,L,W,Battle,"Jan 3, 2026",3
786,7,785.0,W,L,Preparation,"Nov 8, 2025",1
786,8,832.0,L,L,Loss,"Dec 6, 2025",2
786,9,842.0,W,W,Win,"Jan 3, 2026",3
787,7,776.0,W,W,Win,"Nov 8, 2025",1
787,8,825.0,W,L,Preparation,"Dec 6, 2025",2
787,9,836.0,L,W,Battle,"Jan 3, 2026",3
788,7,783.0,W,W,Win,"Nov 8, 2025",1
788,8,819.0,W,W,Win,"Dec 6, 2025",2
788,9,810.0,L,W,Battle,"Jan 3, 2026",3
789,7,798.0,W,L,Preparation,"Nov 8, 2025",1
789,8,820.0,W,W,Win,"Dec 6, 2025",2
789,9,780.0,L,L,Loss,"Jan 3, 2026",3
790,7,799.0,W,W,Win,"Nov 8, 2025",1
790,8,784.0,W,W,Win,"Dec 6, 2025",2
790,9,809.0,W,L,Preparation,"Jan 3, 2026",3
791,7,784.0,W,L,Preparation,"Nov 8, 2025",1
791,8,834.0,W,W,Win,"Dec 6, 2025",2
791,9,846.0,W,L,Preparation,"Jan 3, 2026",3
792,7,795.0,L,W,Battle,"Nov 8, 2025",1
792,8,781.0,L,L,Loss,"Dec 6, 2025",2
792,9,834.0,L,W,Battle,"Jan 3, 2026",3
793,7,775.0,W,W,Win,"Nov 8, 2025",1
793,8,779.0,W,W,Win,"Dec 6, 2025",2
793,9,833.0,L,L,Loss,"Jan 3, 2026",3
794,7,777.0,L,L,Loss,"Nov 8, 2025",1
794,8,803.0,W,W,Win,"Dec 6, 2025",2
794,9,838.0,W,L,Preparation,"Jan 3, 2026",3
795,7,792.0,W,L,Preparation,"Nov 8, 2025",1
795,8,827.0,L,L,Loss,"Dec 6, 2025",2
795,9,831.0,W,W,Win,"Jan 3, 2026",3
796,7,782.0,L,L,Loss,"Nov 8, 2025",1
796,8,828.0,W,W,Win,"Dec 6, 2025",2
796,9,765.0,L,L,Loss,"Jan 3, 2026",3
797,7,762.0,W,L,Preparation,"Nov 8, 2025",1
797,8,810.0,L,W,Battle,"Dec 6, 2025",2
797,9,823.0,W,W,Win,"Jan 3, 2026",3
798,7,789.0,L,W,Battle,"Nov 8, 2025",1
798,8,772.0,L,W,Battle,"Dec 6, 2025",2
798,9,764.0,L,W,Battle,"Jan 3, 2026",3
799,7,790.0,L,L,Loss,"Nov 8, 2025",1
799,8,839.0,W,W,Win,"Dec 6, 2025",2
799,9,771.0,L,W,Battle,"Jan 3, 2026",3
800,7,770.0,W,L,Preparation,"Nov 8, 2025",1
800,8,763.0,W,W,Win,"Dec 6, 2025",2
800,9,816.0,W,W,Win,"Jan 3, 2026",3
801,7,778.0,W,W,Win,"Nov 8, 2025",1
801,8,837.0,L,L,Loss,"Dec 6, 2025",2
801,9,759.0,W,W,Win,"Jan 3, 2026",3
802,7,771.0,L,L,Loss,"Nov 8, 2025",1
802,8,822.0,W,W,Win,"Dec 6, 2025",2
802,9,766.0,L,L,Loss,"Jan 3, 2026",3
803,7,819.0,L,L,Loss,"Nov 8, 2025",1
803,8,794.0,L,L,Loss,"Dec 6, 2025",2
803,9,812.0,L,L,Loss,"Jan 3, 2026",3
804,7,827.0,W,W,Win,"Nov 8, 2025",1
804,8,761.0,L,L,Loss,"Dec 6, 2025",2
804,9,837.0,L,W,Battle,"Jan 3, 2026",3
805,7,825.0,W,W,Win,"Nov 8, 2025",1
805,8,768.0,W,L,Preparation,"Dec 6, 2025",2
805,9,841.0,L,L,Loss,"Jan 3, 2026",3
806,7,822.0,W,W,Win,"Nov 8, 2025",1
806,8,771.0,L,W,Battle,"Dec 6, 2025",2
806,9,777.0,L,L,Loss,"Jan 3, 2026",3
807,7,814.0,W,L,Preparation,"Nov 8, 2025",1
807,8,823.0,L,L,Loss,"Dec 6, 2025",2
807,9,775.0,W,W,Win,"Jan 3, 2026",3
808,7,816.0,L,L,Loss,"Nov 8, 2025",1
808,8,813.0,L,W,Battle,"Dec 6, 2025",2
808,9,843.0,L,L,Loss,"Jan 3, 2026",3
809,7,812.0,W,L,Preparation,"Nov 8, 2025",1
809,8,843.0,L,W,Battle,"Dec 6, 2025",2
809,9,790.0,L,W,Battle,"Jan 3, 2026",3
810,7,845.0,W,L,Preparation,"Nov 8, 2025",1
810,8,797.0,W,L,Preparation,"Dec 6, 2025",2
810,9,788.0,W,L,Preparation,"Jan 3, 2026",3
811,7,831.0,W,L,Preparation,"Nov 8, 2025",1
811,8,824.0,L,W,Battle,"Dec 6, 2025",2
811,9,784.0,W,W,Win,"Jan 3, 2026",3
812,7,809.0,L,W,Battle,"Nov 8, 2025",1
812,8,815.0,W,L,Preparation,"Dec 6, 2025",2
812,9,803.0,W,W,Win,"Jan 3, 2026",3
813,7,826.0,L,L,Loss,"Nov 8, 2025",1
813,8,808.0,W,L,Preparation,"Dec 6, 2025",2
813,9,782.0,W,W,Win,"Jan 3, 2026",3
814,7,807.0,L,W,Battle,"Nov 8, 2025",1
814,8,838.0,L,L,Loss,"Dec 6, 2025",2
814,9,781.0,W,L,Preparation,"Jan 3, 2026",3
815,7,821.0,L,L,Loss,"Nov 8, 2025",1
815,8,812.0,L,W,Battle,"Dec 6, 2025",2
815,9,826.0,L,W,Battle,"Jan 3, 2026",3
816,7,808.0,W,W,Win,"Nov 8, 2025",1
816,8,775.0,L,W,Battle,"Dec 6, 2025",2
816,9,800.0,L,L,Loss,"Jan 3, 2026",3
817,7,842.0,W,W,Win,"Nov 8, 2025",1
817,8,826.0,L,L,Loss,"Dec 6, 2025",2
817,9,821.0,L,W,Battle,"Jan 3, 2026",3
818,7,836.0,L,W,Battle,"Nov 8, 2025",1
818,8,841.0,L,L,Loss,"Dec 6, 2025",2
818,9,828.0,W,L,Preparation,"Jan 3, 2026",3
819,7,803.0,W,W,Win,"Nov 8, 2025",1
819,8,788.0,L,L,Loss,"Dec 6, 2025",2
819,9,832.0,W,W,Win,"Jan 3, 2026",3
820,7,838.0,L,W,Battle,"Nov 8, 2025",1
820,8,789.0,L,L,Loss,"Dec 6, 2025",2
820,9,773.0,W,W,Win,"Jan 3, 2026",3
821,7,815.0,W,W,Win,"Nov 8, 2025",1
821,8,842.0,W,W,Win,"Dec 6, 2025",2
821,9,817.0,W,L,Preparation,"Jan 3, 2026",3
822,7,806.0,L,L,Loss,"Nov 8, 2025",1
822,8,802.0,L,L,Loss,"Dec 6, 2025",2
822,9,767.0,L,L,Loss,"Jan 3, 2026",3
823,7,830.0,L,L,Loss,"Nov 8, 2025",1
823,8,807.0,W,W,Win,"Dec 6, 2025",2
823,9,797.0,L,L,Loss,"Jan 3, 2026",3
824,7,829.0,L,L,Loss,"Nov 8, 2025",1
824,8,811.0,W,L,Preparation,"Dec 6, 2025",2
824,9,763.0,L,L,Loss,"Jan 3, 2026",3
825,7,805.0,L,L,Loss,"Nov 8, 2025",1
825,8,787.0,L,W,Battle,"Dec 6, 2025",2
825,9,839.0,L,L,Loss,"Jan 3, 2026",3
826,7,813.0,W,W,Win,"Nov 8, 2025",1
826,8,817.0,W,W,Win,"Dec 6, 2025",2
826,9,815.0,W,L,Preparation,"Jan 3, 2026",3
827,7,804.0,L,L,Loss,"Nov 8, 2025",1
827,8,795.0,W,W,Win,"Dec 6, 2025",2
827,9,769.0,L,L,Loss,"Jan 3, 2026",3
828,7,835.0,L,L,Loss,"Nov 8, 2025",1
828,8,796.0,L,L,Loss,"Dec 6, 2025",2
828,9,818.0,L,W,Battle,"Jan 3, 2026",3
829,7,824.0,W,W,Win,"Nov 8, 2025",1
829,8,833.0,L,W,Battle,"Dec 6, 2025",2
829,9,845.0,L,W,Battle,"Jan 3, 2026",3
830,7,823.0,W,W,Win,"Nov 8, 2025",1
830,8,767.0,W,W,Win,"Dec 6, 2025",2
830,9,770.0,L,L,Loss,"Jan 3, 2026",3
831,7,811.0,L,W,Battle,"Nov 8, 2025",1
831,8,844.0,L,L,Loss,"Dec 6, 2025",2
831,9,795.0,L,L,Loss,"Jan 3, 2026",3
832,7,840.0,L,W,Battle,"Nov 8, 2025",1
832,8,786.0,W,W,Win,"Dec 6, 2025",2
832,9,819.0,L,L,Loss,"Jan 3, 2026",3
833,7,839.0,W,W,Win,"Nov 8, 2025",1
833,8,829.0,W,L,Preparation,"Dec 6, 2025",2
833,9,793.0,W,W,Win,"Jan 3, 2026",3
834,7,844.0,W,L,Preparation,"Nov 8, 2025",1
834,8,791.0,L,L,Loss,"Dec 6, 2025",2
834,9,792.0,W,L,Preparation,"Jan 3, 2026",3
835,7,828.0,W,W,Win,"Nov 8, 2025",1
835,8,836.0,L,L,Loss,"Dec 6, 2025",2
835,9,760.0,W,L,Preparation,"Jan 3, 2026",3
836,7,818.0,W,L,Preparation,"Nov 8, 2025",1
836,8,835.0,W,W,Win,"Dec 6, 2025",2
836,9,787.0,W,L,Preparation,"Jan 3, 2026",3
837,7,843.0,L,W,Battle,"Nov 8, 2025",1
837,8,801.0,W,W,Win,"Dec 6, 2025",2
837,9,804.0,W,L,Preparation,"Jan 3, 2026",3
838,7,820.0,W,L,Preparation,"Nov 8, 2025",1
838,8,814.0,W,W,Win,"Dec 6, 2025",2
838,9,794.0,L,W,Battle,"Jan 3, 2026",3
839,7,833.0,L,L,Loss,"Nov 8, 2025",1
839,8,799.0,L,L,Loss,"Dec 6, 2025",2
839,9,825.0,W,W,Win,"Jan 3, 2026",3
840,7,832.0,W,L,Preparation,"Nov 8, 2025",1
840,8,846.0,L,L,Loss,"Dec 6, 2025",2
840,9,778.0,W,W,Win,"Jan 3, 2026",3
841,7,846.0,L,L,Loss,"Nov 8, 2025",1
841,8,818.0,W,W,Win,"Dec 6, 2025",2
841,9,805.0,W,W,Win,"Jan 3, 2026",3
842,7,817.0,L,L,Loss,"Nov 8, 2025",1
842,8,821.0,L,L,Loss,"Dec 6, 2025",2
842,9,786.0,L,L,Loss,"Jan 3, 2026",3
843,7,837.0,W,L,Preparation,"Nov 8, 2025",1
843,8,809.0,W,L,Preparation,"Dec 6, 2025",2
843,9,808.0,W,W,Win,"Jan 3, 2026",3
844,7,834.0,L,W,Battle,"Nov 8, 2025",1
844,8,831.0,W,W,Win,"Dec 6, 2025",2
844,9,762.0,W,L,Preparation,"Jan 3, 2026",3
845,7,810.0,L,W,Battle,"Nov 8, 2025",1
845,8,764.0,L,L,Loss,"Dec 6, 2025",2
845,9,829.0,W,L,Preparation,"Jan 3, 2026",3
846,7,841.0,W,W,Win,"Nov 8, 2025",1
846,8,840.0,W,W,Win,"Dec 6, 2025",2
846,9,791.0,L,W,Battle,"Jan 3, 2026",3
847,7,867.0,L,L,Loss,"Nov 8, 2025",1
847,8,856.0,W,W,Win,"Dec 6, 2025",2
847,9,873.0,W,W,Win,"Jan 3, 2026",3
848,7,857.0,W,W,Win,"Nov 8, 2025",1
848,8,855.0,L,L,Loss,"Dec 6, 2025",2
848,9,900.0,L,L,Loss,"Jan 3, 2026",3
849,7,871.0,W,L,Preparation,"Nov 8, 2025",1
849,8,864.0,W,L,Preparation,"Dec 6, 2025",2
849,9,903.0,L,W,Battle,"Jan 3, 2026",3
850,7,866.0,W,W,Win,"Nov 8, 2025",1
850,8,869.0,L,W,Battle,"Dec 6, 2025",2
850,9,918.0,W,L,Preparation,"Jan 3, 2026",3
851,7,861.0,L,L,Loss,"Nov 8, 2025",1
851,8,859.0,W,W,Win,"Dec 6, 2025",2
851,9,895.0,L,L,Loss,"Jan 3, 2026",3
852,7,868.0,L,L,Loss,"Nov 8, 2025",1
852,8,863.0,W,W,Win,"Dec 6, 2025",2
852,9,910.0,W,W,Win,"Jan 3, 2026",3
853,7,877.0,W,W,Win,"Nov 8, 2025",1
853,8,868.0,W,L,Preparation,"Dec 6, 2025",2
853,9,881.0,W,L,Preparation,"Jan 3, 2026",3
854,7,879.0,W,W,Win,"Nov 8, 2025",1
854,8,885.0,W,L,Preparation,"Dec 6, 2025",2
854,9,911.0,L,W,Battle,"Jan 3, 2026",3
855,7,886.0,W,W,Win,"Nov 8, 2025",1
855,8,848.0,W,W,Win,"Dec 6, 2025",2
855,9,919.0,W,L,Preparation,"Jan 3, 2026",3
856,7,864.0,W,L,Preparation,"Nov 8, 2025",1
856,8,847.0,L,L,Loss,"Dec 6, 2025",2
856,9,915.0,W,W,Win,"Jan 3, 2026",3
857,7,848.0,L,L,Loss,"Nov 8, 2025",1
857,8,871.0,L,W,Battle,"Dec 6, 2025",2
857,9,916.0,L,W,Battle,"Jan 3, 2026",3
858,7,862.0,L,L,Loss,"Nov 8, 2025",1
858,8,878.0,W,W,Win,"Dec 6, 2025",2
858,9,866.0,L,L,Loss,"Jan 3, 2026",3
859,7,878.0,L,L,Loss,"Nov 8, 2025",1
859,8,851.0,L,L,Loss,"Dec 6, 2025",2
860,7,880.0,L,L,Loss,"Nov 8, 2025",1
860,8,873.0,W,L,Preparation,"Dec 6, 2025",2
860,9,862.0,W,W,Win,"Jan 3, 2026",3
861,7,851.0,W,W,Win,"Nov 8, 2025",1
861,8,883.0,W,L,Preparation,"Dec 6, 2025",2
861,9,889.0,W,L,Preparation,"Jan 3, 2026",3
862,7,858.0,W,W,Win,"Nov 8, 2025",1
862,8,874.0,L,W,Battle,"Dec 6, 2025",2
862,9,860.0,L,L,Loss,"Jan 3, 2026",3
863,7,876.0,W,L,Preparation,"Nov 8, 2025",1
863,8,852.0,L,L,Loss,"Dec 6, 2025",2
863,9,927.0,W,W,Win,"Jan 3, 2026",3
864,7,856.0,L,W,Battle,"Nov 8, 2025",1
864,8,849.0,L,W,Battle,"Dec 6, 2025",2
864,9,868.0,L,W,Battle,"Jan 3, 2026",3
865,7,887.0,W,W,Win,"Nov 8, 2025",1
865,8,881.0,L,L,Loss,"Dec 6, 2025",2
865,9,925.0,L,L,Loss,"Jan 3, 2026",3
866,7,850.0,L,L,Loss,"Nov 8, 2025",1
866,8,887.0,W,W,Win,"Dec 6, 2025",2
866,9,858.0,W,W,Win,"Jan 3, 2026",3
867,7,847.0,W,W,Win,"Nov 8, 2025",1
867,8,882.0,W,W,Win,"Dec 6, 2025",2
867,9,914.0,W,W,Win,"Jan 3, 2026",3
868,7,852.0,W,W,Win,"Nov 8, 2025",1
868,8,853.0,L,W,Battle,"Dec 6, 2025",2
868,9,864.0,W,L,Preparation,"Jan 3, 2026",3
869,7,873.0,W,L,Preparation,"Nov 8, 2025",1
869,8,850.0,W,L,Preparation,"Dec 6, 2025",2
869,9,921.0,W,W,Win,"Jan 3, 2026",3
870,9,906.0,L,L,Loss,"Jan 3, 2026",1
871,7,849.0,L,W,Battle,"Nov 8, 2025",1
871,8,857.0,W,L,Preparation,"Dec 6, 2025",2
871,9,902.0,L,L,Loss,"Jan 3, 2026",3
872,7,875.0,L,L,Loss,"Nov 8, 2025",1
872,8,879.0,L,L,Loss,"Dec 6, 2025",2
872,9,901.0,W,W,Win,"Jan 3, 2026",3
873,7,869.0,L,W,Battle,"Nov 8, 2025",1
873,8,860.0,L,W,Battle,"Dec 6, 2025",2
873,9,847.0,L,L,Loss,"Jan 3, 2026",3
874,7,882.0,L,L,Loss,"Nov 8, 2025",1
874,8,862.0,W,L,Preparation,"Dec 6, 2025",2
874,9,888.0,L,W,Battle,"Jan 3, 2026",3
875,7,872.0,W,W,Win,"Nov 8, 2025",1
875,8,886.0,W,W,Win,"Dec 6, 2025",2
875,9,892.0,L,L,Loss,"Jan 3, 2026",3
876,7,863.0,L,W,Battle,"Nov 8, 2025",1
876,8,884.0,W,W,Win,"Dec 6, 2025",2
876,9,882.0,W,W,Win,"Jan 3, 2026",3
877,7,853.0,L,L,Loss,"Nov 8, 2025",1
877,8,880.0,L,L,Loss,"Dec 6, 2025",2
877,9,905.0,W,W,Win,"Jan 3, 2026",3
878,7,859.0,W,W,Win,"Nov 8, 2025",1
878,8,858.0,L,L,Loss,"Dec 6, 2025",2
878,9,899.0,L,L,Loss,"Jan 3, 2026",3
879,7,854.0,L,L,Loss,"Nov 8, 2025",1
879,8,872.0,W,W,Win,"Dec 6, 2025",2
879,9,885.0,W,W,Win,"Jan 3, 2026",3
880,7,860.0,W,W,Win,"Nov 8, 2025",1
880,8,877.0,W,W,Win,"Dec 6, 2025",2
880,9,909.0,L,L,Loss,"Jan 3, 2026",3
881,7,883.0,W,W,Win,"Nov 8, 2025",1
881,8,865.0,W,W,Win,"Dec 6, 2025",2
881,9,853.0,L,W,Battle,"Jan 3, 2026",3
882,7,874.0,W,W,Win,"Nov 8, 2025",1
882,8,867.0,L,L,Loss,"Dec 6, 2025",2
882,9,876.0,L,L,Loss,"Jan 3, 2026",3
883,7,881.0,L,L,Loss,"Nov 8, 2025",1
883,8,861.0,L,W,Battle,"Dec 6, 2025",2
883,9,920.0,L,W,Battle,"Jan 3, 2026",3
884,7,885.0,W,W,Win,"Nov 8, 2025",1
884,8,876.0,L,L,Loss,"Dec 6, 2025",2
884,9,917.0,L,L,Loss,"Jan 3, 2026",3
885,7,884.0,L,L,Loss,"Nov 8, 2025",1
885,8,854.0,L,W,Battle,"Dec 6, 2025",2
885,9,879.0,L,L,Loss,"Jan 3, 2026",3
886,7,855.0,L,L,Loss,"Nov 8, 2025",1
886,8,875.0,L,L,Loss,"Dec 6, 2025",2
886,9,924.0,L,L,Loss,"Jan 3, 2026",3
887,7,865.0,L,L,Loss,"Nov 8, 2025",1
887,8,866.0,L,L,Loss,"Dec 6, 2025",2
887,9,893.0,L,L,Loss,"Jan 3, 2026",3
888,8,903.0,L,L,Loss,"Dec 6, 2025",1
888,9,874.0,W,L,Preparation,"Jan 3, 2026",2
889,8,904.0,L,L,Loss,"Dec 6, 2025",1
889,9,861.0,L,W,Battle,"Jan 3, 2026",2
890,8,911.0,W,W,Win,"Dec 6, 2025",1
890,9,923.0,L,W,Battle,"Jan 3, 2026",2
891,8,893.0,W,W,Win,"Dec 6, 2025",1
891,9,926.0,W,W,Win,"Jan 3, 2026",2
892,8,908.0,W,W,Win,"Dec 6, 2025",1
892,9,875.0,W,W,Win,"Jan 3, 2026",2
893,8,891.0,L,L,Loss,"Dec 6, 2025",1
893,9,887.0,W,W,Win,"Jan 3, 2026",2
894,8,916.0,W,L,Preparation,"Dec 6, 2025",1
894,9,907.0,L,L,Loss,"Jan 3, 2026",2
895,8,906.0,W,W,Win,"Dec 6, 2025",1
895,9,851.0,W,W,Win,"Jan 3, 2026",2
896,8,927.0,L,W,Battle,"Dec 6, 2025",1
896,9,913.0,W,L,Preparation,"Jan 3, 2026",2
897,8,924.0,L,L,Loss,"Dec 6, 2025",1
897,9,904.0,W,W,Win,"Jan 3, 2026",2
898,8,914.0,L,L,Loss,"Dec 6, 2025",1
898,9,908.0,L,L,Loss,"Jan 3, 2026",2
899,8,922.0,L,L,Loss,"Dec 6, 2025",1
899,9,878.0,W,W,Win,"Jan 3, 2026",2
900,8,907.0,W,W,Win,"Dec 6, 2025",1
900,9,848.0,W,W,Win,"Jan 3, 2026",2
901,8,910.0,W,W,Win,"Dec 6, 2025",1
901,9,872.0,L,L,Loss,"Jan 3, 2026",2
902,8,915.0,W,W,Win,"Dec 6, 2025",1
902,9,871.0,W,W,Win,"Jan 3, 2026",2
903,8,888.0,W,W,Win,"Dec 6, 2025",1
903,9,849.0,W,L,Preparation,"Jan 3, 2026",2
904,8,889.0,W,W,Win,"Dec 6, 2025",1
904,9,897.0,L,L,Loss,"Jan 3, 2026",2
905,8,918.0,W,W,Win,"Dec 6, 2025",1
905,9,877.0,L,L,Loss,"Jan 3, 2026",2
906,8,895.0,L,L,Loss,"Dec 6, 2025",1
906,9,870.0,W,W,Win,"Jan 3, 2026",2
907,8,900.0,L,L,Loss,"Dec 6, 2025",1
907,9,894.0,W,W,Win,"Jan 3, 2026",2
908,8,892.0,L,L,Loss,"Dec 6, 2025",1
908,9,898.0,W,W,Win,"Jan 3, 2026",2
909,8,919.0,L,L,Loss,"Dec 6, 2025",1
909,9,880.0,W,W,Win,"Jan 3, 2026",2
910,8,901.0,L,L,Loss,"Dec 6, 2025",1
910,9,852.0,L,L,Loss,"Jan 3, 2026",2
911,8,890.0,L,L,Loss,"Dec 6, 2025",1
911,9,854.0,W,L,Preparation,"Jan 3, 2026",2
912,8,926.0,W,W,Win,"Dec 6, 2025",1
912,9,922.0,L,W,Battle,"Jan 3, 2026",2
913,8,921.0,L,W,Battle,"Dec 6, 2025",1
913,9,896.0,L,W,Battle,"Jan 3, 2026",2
914,8,898.0,W,W,Win,"Dec 6, 2025",1
914,9,867.0,L,L,Loss,"Jan 3, 2026",2
915,8,902.0,L,L,Loss,"Dec 6, 2025",1
915,9,856.0,L,L,Loss,"Jan 3, 2026",2
916,8,894.0,L,W,Battle,"Dec 6, 2025",1
916,9,857.0,W,L,Preparation,"Jan 3, 2026",2
917,8,920.0,W,W,Win,"Dec 6, 2025",1
917,9,884.0,W,W,Win,"Jan 3, 2026",2
918,8,905.0,L,L,Loss,"Dec 6, 2025",1
918,9,850.0,L,W,Battle,"Jan 3, 2026",2
919,8,909.0,W,W,Win,"Dec 6, 2025",1
919,9,855.0,L,W,Battle,"Jan 3, 2026",2
920,8,917.0,L,L,Loss,"Dec 6, 2025",1
920,9,883.0,W,L,Preparation,"Jan 3, 2026",2
921,8,913.0,W,L,Preparation,"Dec 6, 2025",1
921,9,869.0,L,L,Loss,"Jan 3, 2026",2
922,8,899.0,W,W,Win,"Dec 6, 2025",1
922,9,912.0,W,L,Preparation,"Jan 3, 2026",2
923,8,925.0,W,W,Win,"Dec 6, 2025",1
923,9,890.0,W,L,Preparation,"Jan 3, 2026",2
924,8,897.0,W,W,Win,"Dec 6, 2025",1
924,9,886.0,W,W,Win,"Jan 3, 2026",2
925,8,923.0,L,L,Loss,"Dec 6, 2025",1
925,9,865.0,W,W,Win,"Jan 3, 2026",2
926,8,912.0,L,L,Loss,"Dec 6, 2025",1
926,9,891.0,L,L,Loss,"Jan 3, 2026",2
927,8,896.0,W,L,Preparation,"Dec 6, 2025",1
927,9,863.0,L,L,Loss,"Jan 3, 2026",2
928,8,930.0,W,L,Preparation,"Dec 6, 2025",1
928,9,962.0,L,L,Loss,"Jan 3, 2026",2
929,8,949.0,L,L,Loss,"Dec 6, 2025",1
929,9,996.0,L,W,Battle,"Jan 3, 2026",2
930,8,928.0,L,W,Battle,"Dec 6, 2025",1
930,9,943.0,L,L,Loss,"Jan 3, 2026",2
931,8,936.0,W,W,Win,"Dec 6, 2025",1
931,9,969.0,W,L,Preparation,"Jan 3, 2026",2
932,8,959.0,L,L,Loss,"Dec 6, 2025",1
932,9,956.0,W,W,Win,"Jan 3, 2026",2
933,8,951.0,W,W,Win,"Dec 6, 2025",1
933,9,973.0,L,L,Loss,"Jan 3, 2026",2
934,8,948.0,L,W,Battle,"Dec 6, 2025",1
934,9,949.0,L,L,Loss,"Jan 3, 2026",2
935,8,952.0,L,W,Battle,"Dec 6, 2025",1
935,9,978.0,W,W,Win,"Jan 3, 2026",2
936,8,931.0,L,L,Loss,"Dec 6, 2025",1
936,9,977.0,W,L,Preparation,"Jan 3, 2026",2
937,8,966.0,W,W,Win,"Dec 6, 2025",1
937,9,998.0,W,W,Win,"Jan 3, 2026",2
938,8,939.0,W,L,Preparation,"Dec 6, 2025",1
938,9,952.0,L,L,Loss,"Jan 3, 2026",2
939,8,938.0,L,W,Battle,"Dec 6, 2025",1
939,9,1003.0,W,W,Win,"Jan 3, 2026",2
940,8,963.0,W,W,Win,"Dec 6, 2025",1
940,9,984.0,W,W,Win,"Jan 3, 2026",2
941,8,947.0,W,W,Win,"Dec 6, 2025",1
941,9,988.0,W,L,Preparation,"Jan 3, 2026",2
942,8,967.0,W,W,Win,"Dec 6, 2025",1
942,9,994.0,W,L,Preparation,"Jan 3, 2026",2
943,8,954.0,W,L,Preparation,"Dec 6, 2025",1
943,9,930.0,W,W,Win,"Jan 3, 2026",2
944,8,964.0,W,W,Win,"Dec 6, 2025",1
944,9,983.0,L,L,Loss,"Jan 3, 2026",2
945,8,965.0,L,L,Loss,"Dec 6, 2025",1
945,9,989.0,W,L,Preparation,"Jan 3, 2026",2
946,8,960.0,L,L,Loss,"Dec 6, 2025",1
946,9,1004.0,L,L,Loss,"Jan 3, 2026",2
947,8,941.0,L,L,Loss,"Dec 6, 2025",1
947,9,959.0,L,L,Loss,"Jan 3, 2026",2
948,8,934.0,W,L,Preparation,"Dec 6, 2025",1
948,9,965.0,W,L,Preparation,"Jan 3, 2026",2
949,8,929.0,W,W,Win,"Dec 6, 2025",1
949,9,934.0,W,W,Win,"Jan 3, 2026",2
950,8,953.0,W,W,Win,"Dec 6, 2025",1
950,9,964.0,W,W,Win,"Jan 3, 2026",2
951,8,933.0,L,L,Loss,"Dec 6, 2025",1
951,9,972.0,L,L,Loss,"Jan 3, 2026",2
952,8,935.0,W,L,Preparation,"Dec 6, 2025",1
952,9,938.0,W,W,Win,"Jan 3, 2026",2
953,8,950.0,L,L,Loss,"Dec 6, 2025",1
953,9,985.0,W,W,Win,"Jan 3, 2026",2
954,8,943.0,L,W,Battle,"Dec 6, 2025",1
954,9,975.0,W,L,Preparation,"Jan 3, 2026",2
955,8,957.0,L,L,Loss,"Dec 6, 2025",1
955,9,1007.0,L,W,Battle,"Jan 3, 2026",2
956,8,962.0,L,L,Loss,"Dec 6, 2025",1
956,9,932.0,L,L,Loss,"Jan 3, 2026",2
957,8,955.0,W,W,Win,"Dec 6, 2025",1
957,9,1001.0,W,L,Preparation,"Jan 3, 2026",2
958,8,961.0,L,L,Loss,"Dec 6, 2025",1
958,9,970.0,W,L,Preparation,"Jan 3, 2026",2
959,8,932.0,W,W,Win,"Dec 6, 2025",1
959,9,947.0,W,W,Win,"Jan 3, 2026",2
960,8,946.0,W,W,Win,"Dec 6, 2025",1
960,9,1000.0,L,W,Battle,"Jan 3, 2026",2
961,8,958.0,W,W,Win,"Dec 6, 2025",1
961,9,982.0,W,L,Preparation,"Jan 3, 2026",2
962,8,956.0,W,W,Win,"Dec 6, 2025",1
962,9,928.0,W,W,Win,"Jan 3, 2026",2
963,8,940.0,L,L,Loss,"Dec 6, 2025",1
963,9,967.0,W,W,Win,"Jan 3, 2026",2
964,8,944.0,L,L,Loss,"Dec 6, 2025",1
964,9,950.0,L,L,Loss,"Jan 3, 2026",2
965,8,945.0,W,W,Win,"Dec 6, 2025",1
965,9,948.0,L,W,Battle,"Jan 3, 2026",2
966,8,937.0,L,L,Loss,"Dec 6, 2025",1
966,9,974.0,W,W,Win,"Jan 3, 2026",2
967,8,942.0,L,L,Loss,"Dec 6, 2025",1
967,9,963.0,L,L,Loss,"Jan 3, 2026",2
968,8,993.0,W,W,Win,"Dec 6, 2025",1
