kingdom_number,kvk_number,opponent_kingdom,prep_result,battle_result,overall_result,kvk_date,order_index
64,5,65,W,L,Preparation,"Sep 13, 2025",5
64,6,47,W,W,Win,"Oct 11, 2025",6
64,7,60,L,L,Loss,"Nov 8, 2025",7
64,8,63,W,W,Win,"Dec 6, 2025",8
64,9,52,W,W,Win,"Jan 3, 2026",9
65,2,58,L,L,Loss,"Jun 21, 2025",2
65,3,60,L,L,Loss,"Jul 19, 2025",3
65,4,126,L,W,Battle,"Aug 16, 2025",4
65,5,64,L,W,Battle,"Sep 13, 2025",5
65,6,21,L,L,Loss,"Oct 11, 2025",6
65,7,52,L,L,Loss,"Nov 8, 2025",7
65,8,16,W,W,Win,"Dec 6, 2025",8
65,9,43,L,L,Loss,"Jan 3, 2026",9
66,2,78,W,W,Win,"Jun 21, 2025",2
66,3,35,W,W,Win,"Jul 19, 2025",3
66,4,70,W,W,Win,"Aug 16, 2025",4
66,5,47,W,W,Win,"Sep 13, 2025",5
66,6,17,W,W,Win,"Oct 11, 2025",6
66,7,57,W,L,Preparation,"Nov 8, 2025",7
66,8,75,L,L,Loss,"Dec 6, 2025",8
66,9,54,L,W,Battle,"Jan 3, 2026",9
67,2,50,W,W,Win,"Jun 21, 2025",2
67,3,36,L,L,Loss,"Jul 19, 2025",3
67,4,68,W,W,Win,"Aug 16, 2025",4
67,5,42,L,L,Loss,"Sep 13, 2025",5
67,6,43,W,W,Win,"Oct 11, 2025",6
67,7,59,W,W,Win,"Nov 8, 2025",7
67,8,22,L,L,Loss,"Dec 6, 2025",8
67,9,48,L,W,Battle,"Jan 3, 2026",9
68,2,49,W,W,Win,"Jun 21, 2025",2
68,3,86,L,L,Loss,"Jul 19, 2025",3
68,4,67,L,L,Loss,"Aug 16, 2025",4
68,5,111,W,W,Win,"Sep 13, 2025",5
68,6,88,L,L,Loss,"Oct 11, 2025",6
68,7,117,W,W,Win,"Nov 8, 2025",7
68,8,37,W,L,Preparation,"Dec 6, 2025",8
68,9,96,W,W,Win,"Jan 3, 2026",9
69,2,63,W,W,Win,"Jun 21, 2025",2
69,3,149,L,W,Battle,"Jul 19, 2025",3
69,4,156,L,W,Battle,"Aug 16, 2025",4
69,5,109,L,L,Loss,"Sep 13, 2025",5
69,6,115,L,L,Loss,"Oct 11, 2025",6
69,7,97,L,W,Battle,"Nov 8, 2025",7
69,8,17,W,W,Win,"Dec 6, 2025",8
69,9,102,W,W,Win,"Jan 3, 2026",9
70,2,71,W,L,Preparation,"Jun 21, 2025",2
70,3,95,L,L,Loss,"Jul 19, 2025",3
70,4,66,L,L,Loss,"Aug 16, 2025",4
70,5,106,L,W,Battle,"Sep 13, 2025",5
70,6,109,L,L,Loss,"Oct 11, 2025",6
70,7,87,L,L,Loss,"Nov 8, 2025",7
70,8,29,L,W,Battle,"Dec 6, 2025",8
70,9,99,L,L,Loss,"Jan 3, 2026",9
71,2,70,L,W,Battle,"Jun 21, 2025",2
71,3,109,L,L,Loss,"Jul 19, 2025",3
71,4,33,L,L,Loss,"Aug 16, 2025",4
71,5,76,L,L,Loss,"Sep 13, 2025",5
71,6,104,W,W,Win,"Oct 11, 2025",6
71,7,84,L,L,Loss,"Nov 8, 2025",7
71,8,80,L,W,Battle,"Dec 6, 2025",8
71,9,93,L,L,Loss,"Jan 3, 2026",9
72,2,56,W,W,Win,"Jun 21, 2025",2
72,3,75,L,L,Loss,"Jul 19, 2025",3
72,4,137,L,L,Loss,"Aug 16, 2025",4
72,5,101,L,L,Loss,"Sep 13, 2025",5
72,6,81,L,L,Loss,"Oct 11, 2025",6
72,7,89,L,L,Loss,"Nov 8, 2025",7
72,8,114,L,W,Battle,"Dec 6, 2025",8
72,9,126,W,L,Preparation,"Jan 3, 2026",9
73,3,108,L,L,Loss,"Jul 19, 2025",3
73,4,31,W,W,Win,"Aug 16, 2025",4
73,5,98,L,L,Loss,"Sep 13, 2025",5
73,6,97,L,L,Loss,"Oct 11, 2025",6
73,7,133,L,W,Battle,"Nov 8, 2025",7
73,8,58,W,W,Win,"Dec 6, 2025",8
73,9,120,W,W,Win,"Jan 3, 2026",9
74,2,86,L,L,Loss,"Jun 21, 2025",2
74,3,82,L,L,Loss,"Jul 19, 2025",3
74,4,97,W,W,Win,"Aug 16, 2025",4
74,5,99,W,W,Win,"Sep 13, 2025",5
74,6,110,W,W,Win,"Oct 11, 2025",6
74,7,85,L,L,Loss,"Nov 8, 2025",7
74,8,53,L,L,Loss,"Dec 6, 2025",8
74,9,82,L,L,Loss,"Jan 3, 2026",9
75,2,53,L,W,Battle,"Jun 21, 2025",2
75,3,72,W,W,Win,"Jul 19, 2025",3
75,4,109,L,W,Battle,"Aug 16, 2025",4
75,5,91,W,W,Win,"Sep 13, 2025",5
75,6,86,L,L,Loss,"Oct 11, 2025",6
75,7,101,L,W,Battle,"Nov 8, 2025",7
75,8,66,W,W,Win,"Dec 6, 2025",8
75,9,142,W,W,Win,"Jan 3, 2026",9
76,2,57,L,L,Loss,"Jun 21, 2025",2
76,3,114,W,L,Preparation,"Jul 19, 2025",3
76,4,115,L,W,Battle,"Aug 16, 2025",4
76,5,71,W,W,Win,"Sep 13, 2025",5
76,6,114,W,W,Win,"Oct 11, 2025",6
76,7,90,L,L,Loss,"Nov 8, 2025",7
76,8,112,W,L,Preparation,"Dec 6, 2025",8
76,9,77,L,L,Loss,"Jan 3, 2026",9
77,2,88,W,L,Preparation,"Jun 21, 2025",2
77,3,99,L,W,Battle,"Jul 19, 2025",3
77,4,153,L,W,Battle,"Aug 16, 2025",4
77,5,94,L,L,Loss,"Sep 13, 2025",5
77,6,79,W,W,Win,"Oct 11, 2025",6
77,7,82,L,W,Battle,"Nov 8, 2025",7
77,8,40,W,L,Preparation,"Dec 6, 2025",8
77,9,76,W,W,Win,"Jan 3, 2026",9
78,2,66,L,L,Loss,"Jun 21, 2025",2
78,3,163,L,L,Loss,"Jul 19, 2025",3
78,4,58,W,L,Preparation,"Aug 16, 2025",4
78,5,80,W,L,Preparation,"Sep 13, 2025",5
78,6,105,W,W,Win,"Oct 11, 2025",6
78,7,79,W,W,Win,"Nov 8, 2025",7
78,8,46,W,L,Preparation,"Dec 6, 2025",8
78,9,101,W,L,Preparation,"Jan 3, 2026",9
79,2,87,L,W,Battle,"Jun 21, 2025",2
79,3,92,L,L,Loss,"Jul 19, 2025",3
79,4,62,W,L,Preparation,"Aug 16, 2025",4
79,5,88,L,W,Battle,"Sep 13, 2025",5
79,6,77,L,L,Loss,"Oct 11, 2025",6
79,7,78,L,L,Loss,"Nov 8, 2025",7
79,8,52,W,W,Win,"Dec 6, 2025",8
79,9,87,W,W,Win,"Jan 3, 2026",9
80,2,61,L,W,Battle,"Jun 21, 2025",2
80,3,84,W,W,Win,"Jul 19, 2025",3
80,4,135,W,L,Preparation,"Aug 16, 2025",4
80,5,78,L,W,Battle,"Sep 13, 2025",5
80,6,95,W,L,Preparation,"Oct 11, 2025",6
80,7,88,L,W,Battle,"Nov 8, 2025",7
80,8,71,W,L,Preparation,"Dec 6, 2025",8
80,9,122,W,W,Win,"Jan 3, 2026",9
81,2,85,W,L,Preparation,"Jun 21, 2025",2
81,3,118,L,W,Battle,"Jul 19, 2025",3
81,4,162,L,L,Loss,"Aug 16, 2025",4
81,5,104,W,W,Win,"Sep 13, 2025",5
81,6,72,W,W,Win,"Oct 11, 2025",6
81,7,91,W,L,Preparation,"Nov 8, 2025",7
81,8,108,L,L,Loss,"Dec 6, 2025",8
81,9,97,L,L,Loss,"Jan 3, 2026",9
82,2,89,W,W,Win,"Jun 21, 2025",2
82,3,74,W,W,Win,"Jul 19, 2025",3
82,4,173,L,L,Loss,"Aug 16, 2025",4
82,5,96,W,W,Win,"Sep 13, 2025",5
82,6,91,W,W,Win,"Oct 11, 2025",6
82,7,77,W,L,Preparation,"Nov 8, 2025",7
82,8,107,L,L,Loss,"Dec 6, 2025",8
82,9,74,W,W,Win,"Jan 3, 2026",9
83,2,64,W,L,Preparation,"Jun 21, 2025",2
83,3,89,L,L,Loss,"Jul 19, 2025",3
83,4,132,L,L,Loss,"Aug 16, 2025",4
83,5,97,W,W,Win,"Sep 13, 2025",5
83,6,84,W,L,Preparation,"Oct 11, 2025",6
83,7,98,L,W,Battle,"Nov 8, 2025",7
83,8,111,L,L,Loss,"Dec 6, 2025",8
83,9,91,W,L,Preparation,"Jan 3, 2026",9
84,2,55,W,W,Win,"Jun 21, 2025",2
84,3,80,L,L,Loss,"Jul 19, 2025",3
84,4,48,W,L,Preparation,"Aug 16, 2025",4
84,5,105,L,L,Loss,"Sep 13, 2025",5
84,6,83,L,W,Battle,"Oct 11, 2025",6
84,7,71,W,W,Win,"Nov 8, 2025",7
84,8,102,W,L,Preparation,"Dec 6, 2025",8
84,9,95,W,W,Win,"Jan 3, 2026",9
85,2,81,L,W,Battle,"Jun 21, 2025",2
85,3,100,W,W,Win,"Jul 19, 2025",3
85,4,49,L,L,Loss,"Aug 16, 2025",4
85,5,112,W,W,Win,"Sep 13, 2025",5
85,6,106,W,W,Win,"Oct 11, 2025",6
85,7,74,W,W,Win,"Nov 8, 2025",7
85,8,88,L,L,Loss,"Dec 6, 2025",8
85,9,94,W,W,Win,"Jan 3, 2026",9
86,2,74,W,W,Win,"Jun 21, 2025",2
86,3,68,W,W,Win,"Jul 19, 2025",3
86,4,107,W,W,Win,"Aug 16, 2025",4
86,5,87,W,W,Win,"Sep 13, 2025",5
86,6,75,W,W,Win,"Oct 11, 2025",6
86,7,165,L,L,Loss,"Nov 8, 2025",7
86,8,109,W,W,Win,"Dec 6, 2025",8
86,9,90,W,W,Win,"Jan 3, 2026",9
87,2,79,W,L,Preparation,"Jun 21, 2025",2
87,3,90,L,W,Battle,"Jul 19, 2025",3
87,4,95,W,W,Win,"Aug 16, 2025",4
87,5,86,L,L,Loss,"Sep 13, 2025",5
87,6,92,L,L,Loss,"Oct 11, 2025",6
87,7,70,W,W,Win,"Nov 8, 2025",7
87,8,49,W,W,Win,"Dec 6, 2025",8
87,9,79,L,L,Loss,"Jan 3, 2026",9
88,2,77,L,W,Battle,"Jun 21, 2025",2
88,3,104,W,W,Win,"Jul 19, 2025",3
88,4,89,L,W,Battle,"Aug 16, 2025",4
88,5,79,W,L,Preparation,"Sep 13, 2025",5
88,6,68,W,W,Win,"Oct 11, 2025",6
88,7,80,W,L,Preparation,"Nov 8, 2025",7
88,8,85,W,W,Win,"Dec 6, 2025",8
88,9,107,W,W,Win,"Jan 3, 2026",9
89,2,82,L,L,Loss,"Jun 21, 2025",2
89,3,83,W,W,Win,"Jul 19, 2025",3
89,4,88,W,L,Preparation,"Aug 16, 2025",4
89,5,110,W,L,Preparation,"Sep 13, 2025",5
89,6,108,L,L,Loss,"Oct 11, 2025",6
89,7,72,W,W,Win,"Nov 8, 2025",7
89,8,51,W,L,Preparation,"Dec 6, 2025",8
89,9,133,L,W,Battle,"Jan 3, 2026",9
90,3,87,W,L,Preparation,"Jul 19, 2025",3
90,4,60,W,W,Win,"Aug 16, 2025",4
90,5,113,W,W,Win,"Sep 13, 2025",5
90,6,107,W,W,Win,"Oct 11, 2025",6
90,7,76,W,W,Win,"Nov 8, 2025",7
90,8,57,W,W,Win,"Dec 6, 2025",8
90,9,86,L,L,Loss,"Jan 3, 2026",9
91,3,139,L,W,Battle,"Jul 19, 2025",3
91,4,138,L,L,Loss,"Aug 16, 2025",4
91,5,75,L,L,Loss,"Sep 13, 2025",5
91,6,82,L,L,Loss,"Oct 11, 2025",6
91,7,81,L,W,Battle,"Nov 8, 2025",7
91,8,56,L,L,Loss,"Dec 6, 2025",8
91,9,83,L,W,Battle,"Jan 3, 2026",9
92,3,79,W,W,Win,"Jul 19, 2025",3
92,4,117,L,L,Loss,"Aug 16, 2025",4
92,5,114,W,W,Win,"Sep 13, 2025",5
92,6,87,W,W,Win,"Oct 11, 2025",6
92,7,95,W,W,Win,"Nov 8, 2025",7
92,8,24,W,W,Win,"Dec 6, 2025",8
92,9,162,L,L,Loss,"Jan 3, 2026",9
93,3,106,L,L,Loss,"Jul 19, 2025",3
93,4,30,W,L,Preparation,"Aug 16, 2025",4
93,5,100,W,L,Preparation,"Sep 13, 2025",5
93,6,103,L,W,Battle,"Oct 11, 2025",6
93,7,116,L,L,Loss,"Nov 8, 2025",7
93,8,23,W,W,Win,"Dec 6, 2025",8
93,9,71,W,W,Win,"Jan 3, 2026",9
94,3,121,W,L,Preparation,"Jul 19, 2025",3
94,4,47,W,L,Preparation,"Aug 16, 2025",4
94,5,77,W,W,Win,"Sep 13, 2025",5
94,6,113,L,L,Loss,"Oct 11, 2025",6
94,7,107,L,W,Battle,"Nov 8, 2025",7
94,8,54,L,L,Loss,"Dec 6, 2025",8
94,9,85,L,L,Loss,"Jan 3, 2026",9
95,3,70,W,W,Win,"Jul 19, 2025",3
95,4,87,L,L,Loss,"Aug 16, 2025",4
95,5,107,L,W,Battle,"Sep 13, 2025",5
95,6,80,L,W,Battle,"Oct 11, 2025",6
95,7,92,L,L,Loss,"Nov 8, 2025",7
95,8,115,L,L,Loss,"Dec 6, 2025",8
95,9,84,L,L,Loss,"Jan 3, 2026",9
96,3,111,L,W,Battle,"Jul 19, 2025",3
96,4,28,W,L,Preparation,"Aug 16, 2025",4
96,5,82,L,L,Loss,"Sep 13, 2025",5
96,6,112,W,L,Preparation,"Oct 11, 2025",6
96,7,102,W,W,Win,"Nov 8, 2025",7
96,8,99,L,L,Loss,"Dec 6, 2025",8
96,9,68,L,L,Loss,"Jan 3, 2026",9
97,3,98,W,W,Win,"Jul 19, 2025",3
97,4,74,L,L,Loss,"Aug 16, 2025",4
97,5,83,L,L,Loss,"Sep 13, 2025",5
97,6,73,W,W,Win,"Oct 11, 2025",6
97,7,69,W,L,Preparation,"Nov 8, 2025",7
97,8,55,W,W,Win,"Dec 6, 2025",8
97,9,81,W,W,Win,"Jan 3, 2026",9
98,3,97,L,L,Loss,"Jul 19, 2025",3
98,4,160,L,W,Battle,"Aug 16, 2025",4
98,5,73,W,W,Win,"Sep 13, 2025",5
98,6,111,L,W,Battle,"Oct 11, 2025",6
98,7,83,W,L,Preparation,"Nov 8, 2025",7
98,8,106,W,W,Win,"Dec 6, 2025",8
98,9,104,W,W,Win,"Jan 3, 2026",9
99,3,77,W,L,Preparation,"Jul 19, 2025",3
99,4,148,L,L,Loss,"Aug 16, 2025",4
99,5,74,L,L,Loss,"Sep 13, 2025",5
99,6,102,W,W,Win,"Oct 11, 2025",6
99,7,103,W,L,Preparation,"Nov 8, 2025",7
99,8,96,W,W,Win,"Dec 6, 2025",8
99,9,70,W,W,Win,"Jan 3, 2026",9
100,3,85,L,L,Loss,"Jul 19, 2025",3
100,4,55,L,W,Battle,"Aug 16, 2025",4
100,5,93,L,W,Battle,"Sep 13, 2025",5
100,6,101,L,L,Loss,"Oct 11, 2025",6
100,7,124,L,L,Loss,"Nov 8, 2025",7
100,8,110,W,W,Win,"Dec 6, 2025",8
100,9,139,L,L,Loss,"Jan 3, 2026",9
101,3,105,L,W,Battle,"Jul 19, 2025",3
101,4,53,W,W,Win,"Aug 16, 2025",4
101,5,72,W,W,Win,"Sep 13, 2025",5
101,6,100,W,W,Win,"Oct 11, 2025",6
101,7,75,W,L,Preparation,"Nov 8, 2025",7
101,8,105,L,L,Loss,"Dec 6, 2025",8
101,9,78,L,W,Battle,"Jan 3, 2026",9
102,3,129,L,L,Loss,"Jul 19, 2025",3
102,4,136,L,W,Battle,"Aug 16, 2025",4
102,5,115,L,L,Loss,"Sep 13, 2025",5
102,6,99,L,L,Loss,"Oct 11, 2025",6
102,7,96,L,L,Loss,"Nov 8, 2025",7
102,8,84,L,W,Battle,"Dec 6, 2025",8
102,9,69,L,L,Loss,"Jan 3, 2026",9
103,3,137,L,L,Loss,"Jul 19, 2025",3
103,4,54,W,L,Preparation,"Aug 16, 2025",4
103,5,108,L,W,Battle,"Sep 13, 2025",5
103,6,93,W,L,Preparation,"Oct 11, 2025",6
103,7,99,L,W,Battle,"Nov 8, 2025",7
103,8,113,L,L,Loss,"Dec 6, 2025",8
103,9,119,W,W,Win,"Jan 3, 2026",9
104,3,88,L,L,Loss,"Jul 19, 2025",3
104,4,122,L,L,Loss,"Aug 16, 2025",4
104,5,81,L,L,Loss,"Sep 13, 2025",5
104,6,71,L,L,Loss,"Oct 11, 2025",6
104,7,146,L,L,Loss,"Nov 8, 2025",7
104,8,47,L,W,Battle,"Dec 6, 2025",8
104,9,98,L,L,Loss,"Jan 3, 2026",9
105,3,101,W,L,Preparation,"Jul 19, 2025",3
105,4,41,W,W,Win,"Aug 16, 2025",4
105,5,84,W,W,Win,"Sep 13, 2025",5
105,6,78,L,L,Loss,"Oct 11, 2025",6
105,7,112,W,W,Win,"Nov 8, 2025",7
105,8,101,W,W,Win,"Dec 6, 2025",8
105,9,135,W,L,Preparation,"Jan 3, 2026",9
106,3,93,W,W,Win,"Jul 19, 2025",3
106,4,169,L,L,Loss,"Aug 16, 2025",4
106,5,70,W,L,Preparation,"Sep 13, 2025",5
106,6,85,L,L,Loss,"Oct 11, 2025",6
106,7,119,L,L,Loss,"Nov 8, 2025",7
106,8,98,L,L,Loss,"Dec 6, 2025",8
106,9,124,L,W,Battle,"Jan 3, 2026",9
107,3,135,L,W,Battle,"Jul 19, 2025",3
107,4,86,L,L,Loss,"Aug 16, 2025",4
107,5,95,W,L,Preparation,"Sep 13, 2025",5
107,6,90,L,L,Loss,"Oct 11, 2025",6
107,7,94,W,L,Preparation,"Nov 8, 2025",7
107,8,82,W,W,Win,"Dec 6, 2025",8
107,9,88,L,L,Loss,"Jan 3, 2026",9
108,3,73,W,W,Win,"Jul 19, 2025",3
108,4,170,L,L,Loss,"Aug 16, 2025",4
108,5,103,W,L,Preparation,"Sep 13, 2025",5
108,6,89,W,W,Win,"Oct 11, 2025",6
108,7,110,W,L,Preparation,"Nov 8, 2025",7
108,8,81,W,W,Win,"Dec 6, 2025",8
108,9,131,W,L,Preparation,"Jan 3, 2026",9
109,3,71,W,W,Win,"Jul 19, 2025",3
109,4,75,W,L,Preparation,"Aug 16, 2025",4
109,5,69,W,W,Win,"Sep 13, 2025",5
109,6,70,W,W,Win,"Oct 11, 2025",6
109,7,138,L,W,Battle,"Nov 8, 2025",7
109,8,86,L,L,Loss,"Dec 6, 2025",8
109,9,130,L,L,Loss,"Jan 3, 2026",9
110,3,158,L,L,Loss,"Jul 19, 2025",3
110,4,39,L,L,Loss,"Aug 16, 2025",4
110,5,89,L,W,Battle,"Sep 13, 2025",5
110,6,74,L,L,Loss,"Oct 11, 2025",6
110,7,108,L,W,Battle,"Nov 8, 2025",7
110,8,100,L,L,Loss,"Dec 6, 2025",8
110,9,145,L,L,Loss,"Jan 3, 2026",9
111,3,96,W,L,Preparation,"Jul 19, 2025",3
111,4,149,W,W,Win,"Aug 16, 2025",4
111,5,68,L,L,Loss,"Sep 13, 2025",5
111,6,98,W,L,Preparation,"Oct 11, 2025",6
111,7,141,W,L,Preparation,"Nov 8, 2025",7
111,8,83,W,W,Win,"Dec 6, 2025",8
111,9,115,L,W,Battle,"Jan 3, 2026",9
112,3,133,L,W,Battle,"Jul 19, 2025",3
112,4,52,W,W,Win,"Aug 16, 2025",4
112,5,85,L,L,Loss,"Sep 13, 2025",5
112,6,96,L,W,Battle,"Oct 11, 2025",6
112,7,105,L,L,Loss,"Nov 8, 2025",7
112,8,76,L,W,Battle,"Dec 6, 2025",8
112,9,172,L,L,Loss,"Jan 3, 2026",9
113,3,115,W,W,Win,"Jul 19, 2025",3
113,4,43,W,L,Preparation,"Aug 16, 2025",4
113,5,90,L,L,Loss,"Sep 13, 2025",5
113,6,94,W,W,Win,"Oct 11, 2025",6
113,7,130,L,L,Loss,"Nov 8, 2025",7
113,8,103,W,W,Win,"Dec 6, 2025",8
113,9,152,W,L,Preparation,"Jan 3, 2026",9
114,3,76,L,W,Battle,"Jul 19, 2025",3
114,4,158,W,L,Preparation,"Aug 16, 2025",4
114,5,92,L,L,Loss,"Sep 13, 2025",5
114,6,76,L,L,Loss,"Oct 11, 2025",6
114,7,145,L,L,Loss,"Nov 8, 2025",7
114,8,72,W,L,Preparation,"Dec 6, 2025",8
114,9,147,W,W,Win,"Jan 3, 2026",9
115,3,113,L,L,Loss,"Jul 19, 2025",3
115,4,76,W,L,Preparation,"Aug 16, 2025",4
115,5,102,W,W,Win,"Sep 13, 2025",5
115,6,69,W,W,Win,"Oct 11, 2025",6
115,7,123,L,L,Loss,"Nov 8, 2025",7
115,8,95,W,W,Win,"Dec 6, 2025",8
115,9,111,W,L,Preparation,"Jan 3, 2026",9
116,3,143,L,W,Battle,"Jul 19, 2025",3
116,4,36,W,L,Preparation,"Aug 16, 2025",4
116,5,137,L,W,Battle,"Sep 13, 2025",5
116,6,124,W,W,Win,"Oct 11, 2025",6
116,7,93,W,W,Win,"Nov 8, 2025",7
116,8,130,L,W,Battle,"Dec 6, 2025",8
116,9,165,W,W,Win,"Jan 3, 2026",9
117,3,138,L,W,Battle,"Jul 19, 2025",3
117,4,92,W,W,Win,"Aug 16, 2025",4
117,5,158,L,L,Loss,"Sep 13, 2025",5
117,6,128,L,L,Loss,"Oct 11, 2025",6
117,7,68,L,L,Loss,"Nov 8, 2025",7
117,8,151,L,L,Loss,"Dec 6, 2025",8
117,9,141,L,W,Battle,"Jan 3, 2026",9
118,3,81,W,L,Preparation,"Jul 19, 2025",3
118,4,120,W,W,Win,"Aug 16, 2025",4
118,5,119,L,W,Battle,"Sep 13, 2025",5
118,6,143,W,L,Preparation,"Oct 11, 2025",6
118,7,125,W,W,Win,"Nov 8, 2025",7
118,8,170,W,L,Preparation,"Dec 6, 2025",8
118,9,121,W,L,Preparation,"Jan 3, 2026",9
119,3,120,W,W,Win,"Jul 19, 2025",3
119,4,155,W,W,Win,"Aug 16, 2025",4
119,5,118,W,L,Preparation,"Sep 13, 2025",5
119,6,127,L,L,Loss,"Oct 11, 2025",6
119,7,106,W,W,Win,"Nov 8, 2025",7
119,8,149,L,L,Loss,"Dec 6, 2025",8
119,9,103,L,L,Loss,"Jan 3, 2026",9
120,3,119,L,L,Loss,"Jul 19, 2025",3
120,4,118,L,L,Loss,"Aug 16, 2025",4
120,5,140,L,L,Loss,"Sep 13, 2025",5
120,6,155,L,L,Loss,"Oct 11, 2025",6
120,7,173,L,W,Battle,"Nov 8, 2025",7
120,8,137,W,L,Preparation,"Dec 6, 2025",8
120,9,73,L,L,Loss,"Jan 3, 2026",9
121,3,94,L,W,Battle,"Jul 19, 2025",3
121,4,142,L,L,Loss,"Aug 16, 2025",4
121,5,138,L,L,Loss,"Sep 13, 2025",5
121,6,166,L,L,Loss,"Oct 11, 2025",6
121,7,122,W,W,Win,"Nov 8, 2025",7
121,8,159,L,L,Loss,"Dec 6, 2025",8
121,9,118,L,W,Battle,"Jan 3, 2026",9
122,3,142,L,L,Loss,"Jul 19, 2025",3
122,4,104,W,W,Win,"Aug 16, 2025",4
122,5,126,L,L,Loss,"Sep 13, 2025",5
122,6,174,L,L,Loss,"Oct 11, 2025",6
122,7,121,L,L,Loss,"Nov 8, 2025",7
122,8,131,L,W,Battle,"Dec 6, 2025",8
122,9,80,L,L,Loss,"Jan 3, 2026",9
123,3,160,W,L,Preparation,"Jul 19, 2025",3
123,4,133,W,W,Win,"Aug 16, 2025",4
123,5,157,W,W,Win,"Sep 13, 2025",5
123,6,139,W,L,Preparation,"Oct 11, 2025",6
123,7,115,W,W,Win,"Nov 8, 2025",7
123,8,152,W,W,Win,"Dec 6, 2025",8
123,9,174,W,W,Win,"Jan 3, 2026",9
124,3,130,W,W,Win,"Jul 19, 2025",3
124,4,35,W,L,Preparation,"Aug 16, 2025",4
124,5,147,L,W,Battle,"Sep 13, 2025",5
124,6,116,L,L,Loss,"Oct 11, 2025",6
124,7,100,W,W,Win,"Nov 8, 2025",7
124,8,173,W,L,Preparation,"Dec 6, 2025",8
124,9,106,W,L,Preparation,"Jan 3, 2026",9
125,3,147,W,L,Preparation,"Jul 19, 2025",3
125,4,127,W,W,Win,"Aug 16, 2025",4
125,5,149,W,L,Preparation,"Sep 13, 2025",5
125,6,160,W,W,Win,"Oct 11, 2025",6
125,7,118,L,L,Loss,"Nov 8, 2025",7
125,8,136,W,W,Win,"Dec 6, 2025",8
125,9,148,W,W,Win,"Jan 3, 2026",9
126,3,155,L,W,Battle,"Jul 19, 2025",3
126,4,65,W,L,Preparation,"Aug 16, 2025",4
126,5,122,W,W,Win,"Sep 13, 2025",5
126,6,171,L,L,Loss,"Oct 11, 2025",6
126,7,139,L,L,Loss,"Nov 8, 2025",7
126,8,134,L,L,Loss,"Dec 6, 2025",8
126,9,72,L,W,Battle,"Jan 3, 2026",9
127,3,140,W,L,Preparation,"Jul 19, 2025",3
127,4,125,L,L,Loss,"Aug 16, 2025",4
127,5,154,W,W,Win,"Sep 13, 2025",5
127,6,119,W,W,Win,"Oct 11, 2025",6
127,7,156,L,L,Loss,"Nov 8, 2025",7
127,8,167,L,W,Battle,"Dec 6, 2025",8
127,9,144,L,L,Loss,"Jan 3, 2026",9
128,3,152,W,L,Preparation,"Jul 19, 2025",3
128,4,144,L,W,Battle,"Aug 16, 2025",4
128,5,153,L,W,Battle,"Sep 13, 2025",5
128,6,117,W,W,Win,"Oct 11, 2025",6
128,7,129,L,W,Battle,"Nov 8, 2025",7
128,8,142,W,L,Preparation,"Dec 6, 2025",8
128,9,132,L,W,Battle,"Jan 3, 2026",9
129,3,102,W,W,Win,"Jul 19, 2025",3
129,4,46,W,W,Win,"Aug 16, 2025",4
129,5,148,W,W,Win,"Sep 13, 2025",5
129,6,132,L,L,Loss,"Oct 11, 2025",6
129,7,128,W,L,Preparation,"Nov 8, 2025",7
129,8,157,L,W,Battle,"Dec 6, 2025",8
129,9,149,L,L,Loss,"Jan 3, 2026",9
130,3,124,L,L,Loss,"Jul 19, 2025",3
130,4,161,W,W,Win,"Aug 16, 2025",4
130,5,168,L,W,Battle,"Sep 13, 2025",5
130,6,150,L,W,Battle,"Oct 11, 2025",6
130,7,113,W,W,Win,"Nov 8, 2025",7
130,8,116,W,L,Preparation,"Dec 6, 2025",8
130,9,109,W,W,Win,"Jan 3, 2026",9
131,3,178,L,L,Loss,"Jul 19, 2025",3
131,4,143,W,W,Win,"Aug 16, 2025",4
131,5,150,L,L,Loss,"Sep 13, 2025",5
131,6,136,W,L,Preparation,"Oct 11, 2025",6
131,7,137,W,W,Win,"Nov 8, 2025",7
131,8,122,W,L,Preparation,"Dec 6, 2025",8
131,9,108,L,W,Battle,"Jan 3, 2026",9
132,3,168,L,W,Battle,"Jul 19, 2025",3
132,4,83,W,W,Win,"Aug 16, 2025",4
132,5,164,W,L,Preparation,"Sep 13, 2025",5
132,6,129,W,W,Win,"Oct 11, 2025",6
132,7,175,W,L,Preparation,"Nov 8, 2025",7
132,8,171,L,L,Loss,"Dec 6, 2025",8
132,9,128,W,L,Preparation,"Jan 3, 2026",9
133,3,112,W,L,Preparation,"Jul 19, 2025",3
133,4,123,L,L,Loss,"Aug 16, 2025",4
133,5,146,L,W,Battle,"Sep 13, 2025",5
133,6,134,L,L,Loss,"Oct 11, 2025",6
133,7,73,W,L,Preparation,"Nov 8, 2025",7
133,8,147,L,L,Loss,"Dec 6, 2025",8
133,9,89,W,L,Preparation,"Jan 3, 2026",9
134,3,171,L,L,Loss,"Jul 19, 2025",3
134,4,168,L,L,Loss,"Aug 16, 2025",4
134,5,141,W,L,Preparation,"Sep 13, 2025",5
134,6,133,W,W,Win,"Oct 11, 2025",6
134,7,167,W,L,Preparation,"Nov 8, 2025",7
134,8,126,W,W,Win,"Dec 6, 2025",8
134,9,160,W,L,Preparation,"Jan 3, 2026",9
